label,month_idx,lat_cell,lon_cell,chlor_a_mean,sst_mean,chl_norm,sst_suit,month_sin,month_cos
1,1,36,-6,0.59661722,16.3166665,0.0164592938001378,0.6633333,0.0,1.0
0,4,40,-156,0.18175383,12.80833275,0.0042780983851826,0.0,1.0,6.123233995736766e-17
0,8,74,143,1.1047893,4.35333315,0.0207536645396438,0.0,-0.4999999999999997,-0.8660254037844388
0,9,42,-176,0.15051721,18.713333,0.0040519783590521,1.0,-0.8660254037844385,-0.5000000000000004
0,4,29,-23,0.054624606,21.218333166666667,0.0010372815670038,1.0,1.0,6.123233995736766e-17
1,3,19,-110,0.09222494,24.46499975,0.0011926520459524,1.0,0.8660254037844386,0.5000000000000001
0,10,-61,-134,0.14167048,0.3033333223333333,0.0022726376156015,0.0,-1.0,-1.8369701987210294e-16
0,3,43,-134,0.20884916,11.057499875,0.0028820808508575,0.0,0.8660254037844386,0.5000000000000001
0,10,5,87,0.19974273,28.593333333333334,0.0032108385783949,0.8813333333333333,-1.0,-1.8369701987210294e-16
0,1,-55,66,0.16355988,2.3833333,0.0043346354272386,0.0,0.0,1.0
1,1,-4,-81,0.514157565,24.93166616666667,0.0141506038090569,1.0,0.0,1.0
0,9,3,-172,0.1287742,28.701666166666666,0.0034517853341739,0.8596667666666669,-0.8660254037844385,-0.5000000000000004
0,12,-13,122,0.08657501,30.867142285714287,0.0046619837539572,0.4265715428571426,-0.5000000000000004,0.8660254037844384
0,2,-39,-105,0.08191995,18.5719996,0.0012416293041798,1.0,0.4999999999999999,0.8660254037844387
0,4,13,-122,0.09463657,27.051666333333333,0.0020572787146271,1.0,1.0,6.123233995736766e-17
0,12,-31,110,0.07952888,20.36428557142857,0.0042622661349015,1.0,-0.5000000000000004,0.8660254037844384
0,12,-32,-165,0.026560906,20.245714142857143,0.0012574631503579,1.0,-0.5000000000000004,0.8660254037844384
0,6,46,159,1.3830277,7.114999683333334,0.01789808589033,0.0,0.4999999999999999,-0.8660254037844387
0,3,-15,85,0.03592659,28.7812495,0.0003771091496429,0.8437500999999997,0.8660254037844386,0.5000000000000001
0,4,23,149,0.054978598,26.171666166666668,0.001046305638661,1.0,1.0,6.123233995736766e-17
0,11,-19,-103,0.06512467,21.5916665,0.0010850355600817,1.0,-0.8660254037844386,0.5000000000000001
1,6,20,-160,0.065199755,26.69833266666667,0.0006045638799505,1.0,0.4999999999999999,-0.8660254037844387
1,10,17,-66,0.08271391,29.2816665,0.0013201497967724,0.7436667,-1.0,-1.8369701987210294e-16
0,4,-40,64,0.25530428,15.988333333333337,0.0061530688116882,0.5976666666666673,1.0,6.123233995736766e-17
0,3,48,149,0.3211505,-0.4162499899999999,0.004508888032294,0.0,0.8660254037844386,0.5000000000000001
1,3,-25,112,0.13418506,26.27249975,0.0018004900695231,1.0,0.8660254037844386,0.5000000000000001
0,10,-12,-144,0.15253748,27.20333283333333,0.0024482021901216,1.0,-1.0,-1.8369701987210294e-16
0,9,-8,-109,0.13395855,23.793333166666667,0.0035948938876137,1.0,-0.8660254037844385,-0.5000000000000004
0,5,-39,84,0.15455464,15.118333,0.0031385608729602,0.4236666,0.8660254037844387,-0.4999999999999998
0,11,7,95,0.1786489,28.764999666666668,0.0032010792823104,0.8470000666666664,-0.8660254037844386,0.5000000000000001
0,3,51,-150,0.1924191,5.1412498375,0.0026440735430245,0.0,0.8660254037844386,0.5000000000000001
0,8,-15,107,0.19911107,26.5249995,0.0034599283309253,1.0,-0.4999999999999997,-0.8660254037844388
0,10,-31,-45,0.14422038,20.201666666666668,0.0023138331717411,1.0,-1.0,-1.8369701987210294e-16
0,9,56,-167,0.5562053,10.284999666666666,0.0152505733049287,0.0,-0.8660254037844385,-0.5000000000000004
0,12,-66,-167,0.5599844,-1.3928571285714284,0.0315178711998875,0.0,-0.5000000000000004,0.8660254037844384
0,3,-28,-111,0.017838977,24.221249625,0.0001150903818932,1.0,0.8660254037844386,0.5000000000000001
0,5,-49,-162,0.21531816,10.856666666666667,0.0045034642197948,0.0,0.8660254037844387,-0.4999999999999998
0,9,-5,89,0.07134074,28.931666333333336,0.001866394806983,0.8136667333333328,-0.8660254037844385,-0.5000000000000004
1,3,-36,19,0.34109274,21.176249625,0.0047977730914209,1.0,0.8660254037844386,0.5000000000000001
0,2,-39,1,0.2185076,16.628,0.0035701447844948,0.7256,0.4999999999999999,0.8660254037844387
0,11,-46,50,0.25214767,5.26499995,0.0045710653271401,0.0,-0.8660254037844386,0.5000000000000001
0,3,-64,-174,0.18472727,1.7924999775,0.0025326490107581,0.0,0.8660254037844386,0.5000000000000001
0,10,-63,-131,0.15863329,-0.35833333,0.0025466845945576,0.0,-1.0,-1.8369701987210294e-16
0,4,-18,-28,0.023910696,28.05333283333333,0.0002543132380221,0.9893334333333342,1.0,6.123233995736766e-17
0,12,-57,-116,0.40454638,5.538571342857144,0.0227000782745332,0.0,-0.5000000000000004,0.8660254037844384
0,7,-3,-149,0.16435653,27.28499983333333,0.0029176729143606,1.0,1.2246467991473532e-16,-1.0
0,3,15,-156,0.027594876,25.487499875,0.0002564152009432,1.0,0.8660254037844386,0.5000000000000001
1,10,34,-78,0.6876067,23.574999666666667,0.0110926486747186,1.0,-1.0,-1.8369701987210294e-16
0,12,-22,65,0.035960697,25.91571385714286,0.0017907008394356,1.0,-0.5000000000000004,0.8660254037844384
0,8,-25,-131,0.0412525,22.484999666666667,0.0004456519826183,1.0,-0.4999999999999997,-0.8660254037844388
0,1,39,150,0.17722964,11.306666583333334,0.0047173588098732,0.0,0.0,1.0
0,6,-12,-103,0.13087147,24.451666,0.0014663571459992,1.0,0.4999999999999999,-0.8660254037844387
0,2,-52,143,0.13381416,7.771999800000001,0.0021263101030933,0.0,0.4999999999999999,0.8660254037844387
0,6,33,-37,0.047735453,22.8816665,0.0003753842725679,1.0,0.4999999999999999,-0.8660254037844387
0,12,-2,-36,0.09198617,27.991428428571428,0.0049689516911836,1.0,-0.5000000000000004,0.8660254037844384
0,9,32,24,0.10740617,26.593333166666667,0.0028619432395703,1.0,-0.8660254037844385,-0.5000000000000004
0,11,16,144,0.03754233,29.7049995,0.0005709123865409,0.6590001000000001,-0.8660254037844386,0.5000000000000001
1,6,-22,114,1.9677843,24.73333333333333,0.0255716984974861,1.0,0.4999999999999999,-0.8660254037844387
0,8,-2,160,0.17563379,29.783332833333333,0.0030116345840189,0.6433334333333335,-0.4999999999999997,-0.8660254037844388
0,9,-61,-145,0.15056342,-1.4216666333333334,0.0040532539377176,0.0,-0.8660254037844385,-0.5000000000000004
1,6,26,-83,0.343513,28.398333,0.0042567980327083,0.9203334,0.4999999999999999,-0.8660254037844387
0,7,67,-23,0.65826577,7.138333216666666,0.0127517889060088,0.0,1.2246467991473532e-16,-1.0
0,9,-16,150,0.081394695,25.943332833333333,0.0021439237076935,1.0,-0.8660254037844385,-0.5000000000000004
0,3,31,-61,0.055343177,21.686249875,0.000658379552744,1.0,0.8660254037844386,0.5000000000000001
0,6,-43,179,0.37568903,13.686666166666669,0.0046790359167377,0.1373332333333337,0.4999999999999999,-0.8660254037844387
0,1,-57,-161,0.195390985,5.718333333333334,0.0052258367488855,0.0,0.0,1.0
0,7,58,-170,0.20951162,9.084999866666667,0.0038167457737251,0.0,1.2246467991473532e-16,-1.0
1,12,0,-91,0.32491234,23.42,0.0181825446972954,1.0,-0.5000000000000004,0.8660254037844384
0,9,-56,-74,0.14993165,5.111666616666667,0.0040358145883668,0.0,-0.8660254037844385,-0.5000000000000004
0,3,-61,97,0.14631887,1.3999999825,0.0019762615184318,0.0,0.8660254037844386,0.5000000000000001
1,8,-9,115,0.2617922,26.448333166666668,0.0046568113867147,1.0,-0.4999999999999997,-0.8660254037844388
0,3,-37,-116,0.081761666,18.8137495,0.0010410801298511,1.0,0.8660254037844386,0.5000000000000001
0,12,-8,119,0.14560436,29.364285428571428,0.0080106405678967,0.7271429142857144,-0.5000000000000004,0.8660254037844384
0,8,-38,59,0.18609437,13.294999833333334,0.003211377169319,0.0589999666666667,-0.4999999999999997,-0.8660254037844388
1,12,-27,33,0.14528938,26.224285142857145,0.0079927721698327,1.0,-0.5000000000000004,0.8660254037844384
0,10,24,132,0.055358466,28.97833316666667,0.0008782019835149,0.8043333666666662,-1.0,-1.8369701987210294e-16
0,2,-11,89,0.056508884,28.568,0.0008084271768109,0.8863999999999997,0.4999999999999999,0.8660254037844387
0,8,22,-177,0.034655757,28.66499983333333,0.0003196885559842,0.8670000333333341,-0.4999999999999997,-0.8660254037844388
1,4,-29,32,0.16580558,25.071666333333336,0.003871540748832,1.0,1.0,6.123233995736766e-17
1,7,-35,151,0.29076016,18.603333000000003,0.0054344672128139,1.0,1.2246467991473532e-16,-1.0
0,10,8,-33,0.13323937,28.86833283333333,0.0021364266797514,0.826333433333334,-1.0,-1.8369701987210294e-16
1,3,-34,114,0.18324924,21.90999975,0.0025112381369575,1.0,0.8660254037844386,0.5000000000000001
0,4,-61,-160,0.18654272,1.6933332666666665,0.0044001782246096,0.0,1.0,6.123233995736766e-17
1,3,30,-86,0.5871907,20.24249975,0.008362769988741,1.0,0.8660254037844386,0.5000000000000001
0,7,-10,-92,0.1409443,22.941666166666664,0.0024515172590359,1.0,1.2246467991473532e-16,-1.0
0,11,30,165,0.056966446,25.269999833333333,0.0009329697087675,1.0,-0.8660254037844386,0.5000000000000001
0,3,38,-62,0.22424692,19.055,0.003105134169242,1.0,0.8660254037844386,0.5000000000000001
1,6,-17,121,0.66396147,27.60999933333333,0.0084619620605036,1.0,0.4999999999999999,-0.8660254037844387
1,3,-34,153,0.15882929,24.052499875,0.0021574885732362,1.0,0.8660254037844386,0.5000000000000001
0,6,45,-48,0.29218778,5.749999933333332,0.0035832701832457,0.0,0.4999999999999999,-0.8660254037844387
0,1,-6,-166,0.119456265,27.963333,0.0030998306670078,1.0,0.0,1.0
0,9,16,-144,0.038230643,26.764999666666668,0.0009524252474583,1.0,-0.8660254037844385,-0.5000000000000004
0,5,-34,-49,0.20090684,20.771666666666665,0.0041797492852369,1.0,0.8660254037844387,-0.4999999999999998
0,1,5,-91,0.1115292629999999,26.726666,0.0028778919482892,1.0,0.0,1.0
0,5,7,-29,0.19483094,27.811666,0.0040432691036242,1.0,0.8660254037844387,-0.4999999999999998
0,8,66,-15,0.8212387,8.748333166666667,0.0153393251906414,0.0,-0.4999999999999997,-0.8660254037844388
0,7,-16,167,0.12933618,27.884999500000003,0.002220390587818,1.0,1.2246467991473532e-16,-1.0
0,10,21,-144,0.04025313,25.861666166666662,0.0006341638968467,1.0,-1.0,-1.8369701987210294e-16
0,3,-58,141,0.11366075,4.3512499375,0.0015031730926995,0.0,0.8660254037844386,0.5000000000000001
1,6,2,105,0.22859341,30.11,0.002748737388958,0.5780000000000001,0.4999999999999999,-0.8660254037844387
1,5,-35,152,0.22292508,20.88999983333333,0.0046743350081741,1.0,0.8660254037844387,-0.4999999999999998
0,12,-76,-179,0.3871876,-1.1442857142857144,0.0217153376848321,0.0,-0.5000000000000004,0.8660254037844384
0,9,3,72,0.11694877,29.5699995,0.0031253567209237,0.6860000999999997,-0.8660254037844385,-0.5000000000000004
0,1,-20,35,0.60846097,30.3099995,0.01679089289647,0.5380001,0.0,1.0
0,4,22,-131,0.04822091,20.344999666666663,0.0008740366022166,1.0,1.0,6.123233995736766e-17
0,7,42,-16,0.111535795,19.4566665,0.0018659711183907,1.0,1.2246467991473532e-16,-1.0
0,4,-48,-149,0.19399963,12.353333,0.0045902720408013,0.0,1.0,6.123233995736766e-17
0,4,-47,158,0.2071101,12.114999666666668,0.00492448812687,0.0,1.0,6.123233995736766e-17
1,5,27,-79,0.048683673,26.68333233333333,0.0007604294350363,1.0,0.8660254037844387,-0.4999999999999998
1,3,19,-67,0.0344237,26.45749975,0.0003553381516753,1.0,0.8660254037844386,0.5000000000000001
0,6,13,-172,0.038274348,27.756666666666664,0.0002512285903479,1.0,0.4999999999999999,-0.8660254037844387
0,8,50,163,0.3569203,11.238333166666663,0.006473262542261,0.0,-0.4999999999999997,-0.8660254037844388
0,11,-43,-76,1.3516172,11.858333,0.0250647132183285,0.0,-0.8660254037844386,0.5000000000000001
0,5,60,26,12.616731,7.4433333,0.2830707672791603,0.0,0.8660254037844387,-0.4999999999999998
0,9,-28,58,0.07832447,20.196666166666667,0.0020591733612692,1.0,-0.8660254037844385,-0.5000000000000004
0,3,-20,117,0.1387258,30.036249125,0.0018662676322933,0.5927501749999997,0.8660254037844386,0.5000000000000001
0,4,-20,-16,0.03462289,25.62333316666667,0.0005273917433608,1.0,1.0,6.123233995736766e-17
0,9,36,-175,0.06872243,24.871666333333334,0.0017941191009529,1.0,-0.8660254037844385,-0.5000000000000004
0,1,42,39,0.779530285,11.4549995,0.0215804595678509,0.0,0.0,1.0
0,9,-49,52,0.09431771,2.5883333166666667,0.0025006500056346,0.0,-0.8660254037844385,-0.5000000000000004
0,6,38,-43,0.117928654,20.918333166666667,0.0012965118530522,1.0,0.4999999999999999,-0.8660254037844387
0,11,47,174,0.3477759,8.165000000000001,0.0063535351642784,0.0,-0.8660254037844386,0.5000000000000001
1,6,17,-64,0.07667454,28.5183325,0.0007551445742777,0.8963335000000001,0.4999999999999999,-0.8660254037844387
1,8,27,-84,0.21635526,30.13999933333333,0.003789202529106,0.5720001333333343,-0.4999999999999997,-0.8660254037844388
0,11,4,73,0.111486144,29.368332,0.0019491938636524,0.7263336000000002,-0.8660254037844386,0.5000000000000001
0,1,-71,-21,0.162512945,-1.529999983333333,0.004305323537008,0.0,0.0,1.0
1,6,6,134,0.0662121,29.971666,0.0006178486267234,0.6056668000000002,0.4999999999999999,-0.8660254037844387
0,2,-17,-26,0.027314257,25.8739996,0.0003107237540526,1.0,0.4999999999999999,0.8660254037844387
1,3,-21,164,2.2669044,28.3237495,0.0326952517731739,0.9352500999999996,0.8660254037844386,0.5000000000000001
1,2,10,167,0.019309888,27.5259994,0.000174267074941,1.0,0.4999999999999999,0.8660254037844387
0,12,-32,-108,0.0153027605,20.988571142857143,0.0006188034727417,1.0,-0.5000000000000004,0.8660254037844384
0,4,48,-156,0.22561762,7.518333333333333,0.0053962874519314,0.0,1.0,6.123233995736766e-17
0,12,25,-122,0.13730489,21.211428285714284,0.0075398226312671,1.0,-0.5000000000000004,0.8660254037844384
0,12,-67,-18,0.2235856,-1.712857128571429,0.0124344129910294,0.0,-0.5000000000000004,0.8660254037844384
0,9,-36,24,0.24671546,19.323333166666668,0.0067074303252465,1.0,-0.8660254037844385,-0.5000000000000004
1,4,-23,113,2.398276,28.04499983333333,0.0607823552380522,0.9910000333333344,1.0,6.123233995736766e-17
0,9,11,-118,0.09311635,28.08499983333333,0.0024674877207271,0.9830000333333336,-0.8660254037844385,-0.5000000000000004
0,5,-31,-127,0.046226986,20.93166666666667,0.0007052459909497,1.0,0.8660254037844387,-0.4999999999999998
0,6,37,-179,0.08599282,17.6566665,0.0008774260002334,0.9313333,0.4999999999999999,-0.8660254037844387
0,2,31,-172,0.15945259,18.2979998,0.0025633882807029,1.0,0.4999999999999999,0.8660254037844387
0,1,3,-118,0.11120566,25.863333,0.0028688317720469,1.0,0.0,1.0
0,1,-25,-100,0.0161181005,22.986666666666665,0.0002065880736714,1.0,0.0,1.0
0,2,-55,177,0.22589852,8.681999999999999,0.003696143523281,0.0,0.4999999999999999,0.8660254037844387
1,1,-23,112,0.0679078425,27.56166616666667,0.0016565875794426,1.0,0.0,1.0
1,5,24,57,0.30913708,30.7949995,0.0066108760008175,0.4410001000000001,0.8660254037844387,-0.4999999999999998
1,9,-23,112,0.22686894,23.155,0.0061595879210852,1.0,-0.8660254037844385,-0.5000000000000004
0,7,70,33,0.39432392,10.345,0.0074965019874037,0.0,1.2246467991473532e-16,-1.0
0,1,7,117,0.2708880425,28.21,0.0073395892379823,0.958,0.0,1.0
0,10,29,128,0.085075624,27.623332666666663,0.0013583050662624,1.0,-1.0,-1.8369701987210294e-16
0,7,13,50,0.45223534,30.809999666666663,0.0086495632695151,0.4380000666666674,1.2246467991473532e-16,-1.0
0,2,-8,-129,0.123199195,26.5239998,0.0019453485716115,1.0,0.4999999999999999,0.8660254037844387
0,3,10,102,0.14992154,28.893749875,0.0020284501158995,0.8212500249999998,0.8660254037844386,0.5000000000000001
1,4,10,98,3.6676385,30.363333,0.0931413299012295,0.5273333999999998,1.0,6.123233995736766e-17
0,5,-46,-102,0.09008923,10.018332833333334,0.0016905036527059,0.0,0.8660254037844387,-0.4999999999999998
0,12,47,-51,0.29123363,5.287142728571429,0.0162719961019578,0.0,-0.5000000000000004,0.8660254037844384
0,2,-43,26,0.35390246,11.8859994,0.0058783258496577,0.0,0.4999999999999999,0.8660254037844387
0,9,73,64,0.43566436,7.2599998,0.0119231668694693,0.0,-0.8660254037844385,-0.5000000000000004
0,1,-50,-9,0.78825258,2.586666633333333,0.0218246647511706,0.0,0.0,1.0
1,5,24,-77,0.24279718,27.513333166666666,0.0051207129632141,1.0,0.8660254037844387,-0.4999999999999998
0,8,73,177,0.24010645,0.5199999843333334,0.0042427265301225,0.0,-0.4999999999999997,-0.8660254037844388
0,2,-47,-107,0.11028102,10.9239998,0.001725122435025,0.0,0.4999999999999999,0.8660254037844387
0,8,35,130,0.26011178,26.05999983333333,0.004624724118591,1.0,-0.4999999999999997,-0.8660254037844388
0,12,5,112,0.20157513,28.384285428571427,0.011185788190934,0.9231429142857144,-0.5000000000000004,0.8660254037844384
0,7,-19,-28,0.05073563,24.403333,0.0006553926831273,1.0,1.2246467991473532e-16,-1.0
0,10,3,-134,0.14822339,25.92166633333333,0.0023785048150143,1.0,-1.0,-1.8369701987210294e-16
1,9,-37,136,0.25229824,13.336666166666667,0.0068615371216574,0.0673332333333334,-0.8660254037844385,-0.5000000000000004
1,2,11,98,6.215778,27.9759996,0.1058102592167686,1.0,0.4999999999999999,0.8660254037844387
0,8,-50,-162,0.18286113,7.698333233333333,0.0031496391283599,0.0,-0.4999999999999997,-0.8660254037844388
0,9,69,14,0.3801082,10.451666416666669,0.0103895972431381,0.0,-0.8660254037844385,-0.5000000000000004
1,6,7,134,0.06792781,29.939999666666665,0.0006403634540656,0.612000066666667,0.4999999999999999,-0.8660254037844387
0,10,-31,-155,0.02888352,18.6766665,0.0004504792790027,1.0,-1.0,-1.8369701987210294e-16
0,9,17,-140,0.042548325,25.9416665,0.001071610338209,1.0,-0.8660254037844385,-0.5000000000000004
1,3,17,-65,0.07809087,27.044999375,0.0009879046530991,1.0,0.8660254037844386,0.5000000000000001
0,11,47,158,0.31905243,7.423333116666666,0.0058181418092728,0.0,-0.8660254037844386,0.5000000000000001
1,8,-35,152,0.31358883,17.199999833333333,0.0056458571935468,0.8399999666666667,-0.4999999999999997,-0.8660254037844388
1,5,-35,151,0.2669983,20.215,0.0056643317279787,1.0,0.8660254037844387,-0.4999999999999998
1,5,33,-79,0.57465523,22.964999666666667,0.0125750895878568,1.0,0.8660254037844387,-0.4999999999999998
0,7,15,-95,0.2411085,29.63333283333333,0.0044458641576901,0.6733334333333338,1.2246467991473532e-16,-1.0
0,12,39,158,0.23546256,15.76285685714286,0.0131081771953258,0.5525713714285718,-0.5000000000000004,0.8660254037844384
0,5,4,-137,0.17033507,28.226666166666664,0.0034930295035051,0.9546667666666672,0.8660254037844387,-0.4999999999999998
0,12,-64,114,0.15191871,-1.1557142342857143,0.008368845277132,0.0,-0.5000000000000004,0.8660254037844384
0,4,36,-137,0.054370858,14.909999999999998,0.001030812945863,0.3819999999999997,1.0,6.123233995736766e-17
0,10,19,-46,0.04264217,27.441666166666664,0.0006727606384599,1.0,-1.0,-1.8369701987210294e-16
0,6,-17,3,0.19703187,21.996666333333334,0.0023345633014056,1.0,0.4999999999999999,-0.8660254037844387
1,1,20,-157,0.305222615,25.731666166666667,0.0083008821742526,1.0,0.0,1.0
0,8,-22,-28,0.061455373,23.2016665,0.0008314216133184,1.0,-0.4999999999999997,-0.8660254037844388
0,4,73,19,0.24126469,5.604999783333334,0.0057951673161805,0.0,1.0,6.123233995736766e-17
0,5,41,-173,0.23313701,11.601666166666666,0.0049037209528107,0.0,0.8660254037844387,-0.4999999999999998
1,2,-19,179,0.120674014,28.0399996,0.0019022998549149,0.9920000799999996,0.4999999999999999,0.8660254037844387
0,6,49,-163,0.25327697,8.916666583333333,0.00307265348876,0.0,0.4999999999999999,-0.8660254037844387
0,3,-55,175,0.19496007,8.146249625,0.0026808822600337,0.0,0.8660254037844386,0.5000000000000001
0,11,-50,31,0.20471326,4.0533332,0.0036869079494761,0.0,-0.8660254037844386,0.5000000000000001
0,9,-42,29,0.2983862,12.609999833333331,0.0081337470007341,0.0,-0.8660254037844385,-0.5000000000000004
0,6,-41,136,0.15341435,11.5349995,0.0017621816448926,0.0,0.4999999999999999,-0.8660254037844387
0,6,-9,7,0.32677853,24.379999833333333,0.0040371958256258,1.0,0.4999999999999999,-0.8660254037844387
1,4,-19,177,0.07812127,28.276665833333336,0.001636265667326,0.9446668333333328,1.0,6.123233995736766e-17
0,4,-26,-113,0.0165544,24.65499983333333,6.678430449932357e-05,1.0,1.0,6.123233995736766e-17
0,6,13,-97,0.108433776,29.344999,0.0011719129763158,0.7310001999999998,0.4999999999999999,-0.8660254037844387
0,9,-7,166,0.06571517,29.681666333333336,0.0017111068374257,0.6636667333333328,-0.8660254037844385,-0.5000000000000004
0,12,10,-107,0.17553209,27.707142285714287,0.0097084010377348,1.0,-0.5000000000000004,0.8660254037844384
0,8,2,144,0.07321179,30.366666,0.0010559079348652,0.5266668000000003,-0.4999999999999997,-0.8660254037844388
0,1,-44,124,0.432962445,12.713333166666668,0.0118773180322899,0.0,0.0,1.0
1,4,5,-162,0.14033733,28.734999666666667,0.0032222963789491,0.8530000666666666,1.0,6.123233995736766e-17
0,2,-43,-64,1.9267598,17.068,0.0326920433747574,0.8136000000000003,0.4999999999999999,0.8660254037844387
0,10,32,169,0.06603223,25.438333166666663,0.0010506446848297,1.0,-1.0,-1.8369701987210294e-16
1,5,-28,33,0.158604,25.14999966666667,0.0032295198071453,1.0,0.8660254037844387,-0.4999999999999998
0,9,-56,117,0.11748684,2.283333333333333,0.0031402095798838,0.0,-0.8660254037844385,-0.5000000000000004
1,2,-1,-90,0.20073329,25.9679996,0.0032671323526467,1.0,0.4999999999999999,0.8660254037844387
0,4,-52,45,0.17914927,3.5499999,0.0042117021500261,0.0,1.0,6.123233995736766e-17
0,7,33,136,0.14667909,25.441666166666664,0.0025657013752264,1.0,1.2246467991473532e-16,-1.0
0,11,29,-147,0.089212954,23.9116665,0.0015340310048203,1.0,-0.8660254037844386,0.5000000000000001
0,3,-24,-94,0.021840133,23.5424995,0.0001730514829348,1.0,0.8660254037844386,0.5000000000000001
0,6,70,0,0.74507064,6.7133331,0.009526337134625,0.0,0.4999999999999999,-0.8660254037844387
0,8,-21,110,0.20099491,24.578332666666668,0.0034958998613654,1.0,-0.4999999999999997,-0.8660254037844388
0,2,-51,-65,1.7009751,11.322,0.0288429166845457,0.0,0.4999999999999999,0.8660254037844387
1,4,-42,174,1.1060704,13.308333,0.0278410573266866,0.0616665999999999,1.0,6.123233995736766e-17
0,4,7,101,0.14204416,30.0999995,0.0032658074080873,0.5800001000000001,1.0,6.123233995736766e-17
1,8,-24,152,0.32356295,21.126666333333333,0.0058363109269816,1.0,-0.4999999999999997,-0.8660254037844388
1,3,-24,112,0.07208598,26.697499625,0.0009009172834405,1.0,0.8660254037844386,0.5000000000000001
0,5,-37,-159,0.122905105,17.083333333333332,0.0024276317456275,0.8166666666666664,0.8660254037844387,-0.4999999999999998
1,3,31,-81,2.103594,17.782499875,0.030329522819955,0.9564999749999998,0.8660254037844386,0.5000000000000001
0,7,7,155,0.039325785,30.0349995,0.0004282138209203,0.5930000999999997,1.2246467991473532e-16,-1.0
0,6,-10,110,0.09895659,28.32166583333333,0.0010475462672099,0.935666833333334,0.4999999999999999,-0.8660254037844387
0,11,30,130,0.17277914,25.536666166666667,0.0030916694338667,1.0,-0.8660254037844386,0.5000000000000001
0,9,-33,-85,0.1877347,14.826666333333334,0.0050793282016669,0.3653332666666667,-0.8660254037844385,-0.5000000000000004
0,9,74,51,0.1395921,6.663333233333333,0.0037504021367155,0.0,-0.8660254037844385,-0.5000000000000004
0,1,25,-155,0.06378824,23.76,0.0015412477194956,1.0,0.0,1.0
1,7,-31,31,0.3309555,22.186666666666667,0.006234787603426,1.0,1.2246467991473532e-16,-1.0
0,2,-41,-65,2.0547576,19.1199996,0.0348741210277976,1.0,0.4999999999999999,0.8660254037844387
0,11,5,134,0.05750662,30.08666633333333,0.0009430383240896,0.582666733333334,-0.8660254037844386,0.5000000000000001
0,6,-45,-76,1.390941,11.128333,0.0180019301199534,0.0,0.4999999999999999,-0.8660254037844387
0,1,-67,14,0.85769075,-1.5533333333333337,0.0237687816417637,0.0,0.0,1.0
1,3,-2,-90,0.30975997,27.25749975,0.0043438838034543,1.0,0.8660254037844386,0.5000000000000001
0,2,-44,69,0.23648097,14.388,0.0038765507463693,0.2775999999999999,0.4999999999999999,0.8660254037844387
0,9,58,165,0.5456031,10.21999975,0.0149579106750369,0.0,-0.8660254037844385,-0.5000000000000004
0,2,13,92,0.19622353,27.5159996,0.0031902509803374,1.0,0.4999999999999999,0.8660254037844387
0,5,0,162,0.17743075,29.764998833333333,0.0036524165400044,0.6470002333333333,0.8660254037844387,-0.4999999999999998
1,3,33,-119,0.13419718,15.659999875,0.0018006656409191,0.5319999750000001,0.8660254037844386,0.5000000000000001
0,3,30,160,0.1297927,19.03124975,0.0017368619526061,1.0,0.8660254037844386,0.5000000000000001
0,11,-3,60,0.13837762,28.824999833333333,0.0024504396238858,0.8350000333333334,-0.8660254037844386,0.5000000000000001
0,1,3,63,0.139628338,27.43666616666667,0.0036646045923226,1.0,0.0,1.0
0,12,-43,-126,0.09863353,13.297142571428571,0.0053460476164938,0.0594285142857142,-0.5000000000000004,0.8660254037844384
0,11,-46,-14,0.39593983,4.481666616666667,0.0072512904867709,0.0,-0.8660254037844386,0.5000000000000001
0,8,49,170,0.42397413,10.206666333333333,0.0077536413891769,0.0,-0.4999999999999997,-0.8660254037844388
0,8,-11,-165,0.03782133,29.070000000000004,0.0003801345097435,0.7859999999999993,-0.4999999999999997,-0.8660254037844388
0,4,-34,164,0.15665202,21.669999666666666,0.0036381954151563,1.0,1.0,6.123233995736766e-17
0,5,-9,168,0.0715843,30.133333,0.0012748358163142,0.5733333999999999,0.8660254037844387,-0.4999999999999998
0,9,-60,134,0.14563727,-0.2466666661666667,0.0039172727249277,0.0,-0.8660254037844385,-0.5000000000000004
1,4,17,-65,0.09582118,27.749999666666668,0.0020874771528004,1.0,1.0,6.123233995736766e-17
0,3,40,24,0.23906586,14.706249875,0.0033198026497186,0.3412499749999998,0.8660254037844386,0.5000000000000001
0,9,-50,24,0.15772055,0.91666664,0.0042508190174442,0.0,-0.8660254037844385,-0.5000000000000004
0,2,45,154,0.29224247,1.46999998,0.004827160233798,0.0,0.4999999999999999,0.8660254037844387
0,12,15,87,0.22100043,28.039999571428574,0.0122877597221776,0.9920000857142852,-0.5000000000000004,0.8660254037844384
0,10,17,-76,0.08322571,29.49333283333333,0.0013284183114719,0.701333433333334,-1.0,-1.8369701987210294e-16
0,5,-46,-103,0.10714829,9.948333166666666,0.0020736935681001,0.0,0.8660254037844387,-0.4999999999999998
0,7,46,-22,0.20373441,18.78166633333333,0.0037017170424381,1.0,1.2246467991473532e-16,-1.0
1,8,-4,-82,0.6053762,19.0466665,0.0112174759414279,1.0,-0.4999999999999997,-0.8660254037844388
1,5,-33,153,0.2532562,21.018333166666668,0.0053556491782756,1.0,0.8660254037844387,-0.4999999999999998
0,2,16,169,0.024157017,26.8959998,0.000256899837944,1.0,0.4999999999999999,0.8660254037844387
